target model rmsd protocol
vgfr2 33 1.21804 pharm
vgfr2 34 1.31357 pharm
vgfr2 35 1.19318 pharm
vgfr2 36 1.21411 pharm
vgfr2 37 1.24233 pharm
vgfr2 38 1.10313 pharm
vgfr2 39 1.12325 pharm
vgfr2 40 1.10881 pharm
vgfr2 41 0.787212 pharm
vgfr2 42 1.26312 pharm
vgfr2 43 1.70772 pharm
vgfr2 44 0.895309 pharm
vgfr2 45 0.957651 pharm
vgfr2 46 1.61503 pharm
vgfr2 47 1.46655 pharm
vgfr2 48 0.925126 pharm
vgfr2 49 1.67821 pharm
vgfr2 50 0.797015 pharm
vgfr2 51 1.68095 pharm
vgfr2 52 0.943005 pharm
vgfr2 53 0.872414 pharm
vgfr2 54 1.00903 pharm
vgfr2 55 1.56046 pharm
vgfr2 56 0.777836 pharm
vgfr2 57 1.50394 pharm
vgfr2 58 1.59677 pharm
vgfr2 59 1.67137 pharm
vgfr2 60 1.0212 pharm
vgfr2 61 0.896583 pharm
vgfr2 62 1.63915 pharm
vgfr2 63 0.929159 pharm
vgfr2 64 0.950238 pharm
vgfr2 65 0.846545 pharm
vgfr2 66 1.55155 pharm
vgfr2 67 1.60899 pharm
vgfr2 68 1.51485 pharm
vgfr2 69 1.18697 pharm
vgfr2 70 0.80284 pharm
vgfr2 71 1.19538 pharm
vgfr2 72 0.781687 pharm
vgfr2 73 0.794762 pharm
vgfr2 74 1.20276 pharm
vgfr2 75 1.18215 pharm
vgfr2 76 1.20741 pharm
vgfr2 77 1.4644 pharm
vgfr2 78 1.22423 pharm
vgfr2 79 1.18172 pharm
vgfr2 80 1.20662 pharm
vgfr2 81 1.23567 pharm
vgfr2 82 1.53564 pharm
vgfr2 83 1.64773 pharm
vgfr2 84 1.72958 pharm
vgfr2 85 1.79109 pharm
vgfr2 86 0.780179 pharm
vgfr2 87 0.834681 pharm
vgfr2 88 0.729875 pharm
vgfr2 89 0.850529 pharm
vgfr2 90 0.936394 pharm
vgfr2 91 1.27611 pharm
vgfr2 92 0.799644 pharm
vgfr2 93 1.5751 pharm
vgfr2 94 1.60185 pharm
vgfr2 95 1.73094 pharm
vgfr2 96 1.62221 pharm
vgfr2 97 1.70736 pharm
vgfr2 98 1.66629 pharm
vgfr2 99 1.70265 pharm
vgfr2 100 1.90382 pharm
vgfr2 101 1.83252 pharm
vgfr2 102 1.20863 pharm
vgfr2 103 1.2449 pharm
vgfr2 104 0.798072 pharm
vgfr2 105 0.808261 pharm
vgfr2 106 0.700763 pharm
vgfr2 107 0.932424 pharm
vgfr2 108 0.818302 pharm
vgfr2 109 0.81828 pharm
vgfr2 110 2.03919 pharm
vgfr2 111 2.0413 pharm
vgfr2 112 1.96046 pharm
vgfr2 113 1.953 pharm
vgfr2 114 1.95779 pharm
vgfr2 115 1.991 pharm
vgfr2 116 1.96468 pharm
vgfr2 117 1.74849 pharm
vgfr2 118 1.68107 pharm
vgfr2 119 1.51812 pharm
vgfr2 120 1.65599 pharm
vgfr2 121 1.60703 pharm
vgfr2 122 1.66129 pharm
vgfr2 123 1.64212 pharm
vgfr2 124 1.62211 pharm
vgfr2 125 1.67514 pharm
vgfr2 126 1.60116 pharm
vgfr2 127 1.65615 pharm
vgfr2 128 1.67672 pharm
vgfr2 129 1.62061 pharm
vgfr2 130 1.65139 pharm
vgfr2 131 1.95124 pharm
vgfr2 132 1.69632 pharm
vgfr2 133 1.80446 pharm
vgfr2 134 1.93428 pharm
vgfr2 135 0.947064 pharm
vgfr2 136 1.41956 pharm
vgfr2 137 0.941021 pharm
vgfr2 138 1.42026 pharm
vgfr2 139 1.40463 pharm
vgfr2 140 1.41656 pharm
vgfr2 141 1.36599 pharm
vgfr2 142 1.36554 pharm
vgfr2 143 1.85541 pharm
vgfr2 144 0.927343 pharm
vgfr2 145 1.75839 pharm
vgfr2 146 1.44446 pharm
vgfr2 147 1.43998 pharm
vgfr2 148 1.37399 pharm
vgfr2 149 1.4591 pharm
vgfr2 150 1.44139 pharm
vgfr2 151 1.43607 pharm
vgfr2 152 1.43382 pharm
vgfr2 153 1.80516 pharm
vgfr2 154 1.89009 pharm
vgfr2 155 1.84036 pharm
vgfr2 156 1.94302 pharm
vgfr2 157 1.9778 pharm
vgfr2 158 1.94365 pharm
vgfr2 159 1.93329 pharm
vgfr2 160 1.96367 pharm
vgfr2 161 2.02482 pharm
vgfr2 162 1.98293 pharm
vgfr2 163 1.96012 pharm
vgfr2 164 2.03255 pharm
vgfr2 165 1.96787 pharm
vgfr2 166 1.97422 pharm
vgfr2 167 2.04655 pharm
vgfr2 168 2.01303 pharm
vgfr2 169 2.53694 pharm
vgfr2 170 2.81247 pharm
vgfr2 171 2.47251 pharm
vgfr2 172 1.74149 pharm
vgfr2 173 2.07855 pharm
vgfr2 174 2.07232 pharm
vgfr2 175 1.98213 pharm
vgfr2 176 1.89341 pharm
vgfr2 177 1.91761 pharm
vgfr2 178 2.00878 pharm
vgfr2 179 1.99199 pharm
vgfr2 180 1.96138 pharm
vgfr2 181 1.99763 pharm
vgfr2 182 1.99353 pharm
vgfr2 183 1.69471 pharm
vgfr2 184 1.97084 pharm
vgfr2 185 1.78499 pharm
vgfr2 186 2.0048 pharm
vgfr2 187 1.79265 pharm
vgfr2 188 1.78673 pharm
vgfr2 189 1.77045 pharm
vgfr2 190 1.99585 pharm
vgfr2 191 1.58759 pharm
vgfr2 192 1.82019 pharm
vgfr2 193 1.93067 pharm
vgfr2 194 1.76005 pharm
vgfr2 195 1.87377 pharm
vgfr2 196 1.88366 pharm
vgfr2 197 1.87821 pharm
vgfr2 198 1.76943 pharm
vgfr2 199 1.70906 pharm
vgfr2 200 1.72657 pharm
wee1 1 0.851076 pharm
wee1 2 0.811528 pharm
wee1 3 1.08518 pharm
wee1 4 0.988699 pharm
wee1 5 1.0478 pharm
wee1 6 1.0683 pharm
wee1 7 0.88097 pharm
wee1 8 0.954219 pharm
wee1 9 1.12122 pharm
wee1 10 1.05752 pharm
wee1 11 1.14387 pharm
wee1 12 1.06928 pharm
wee1 13 1.13302 pharm
wee1 14 1.03632 pharm
wee1 15 1.12303 pharm
wee1 16 0.777714 pharm
wee1 17 0.841473 pharm
wee1 18 0.849454 pharm
wee1 19 0.814824 pharm
wee1 20 0.828319 pharm
wee1 21 0.803083 pharm
wee1 22 0.546342 pharm
wee1 23 0.869217 pharm
wee1 24 0.996537 pharm
wee1 25 0.83482 pharm
wee1 26 0.901685 pharm
wee1 27 0.878907 pharm
wee1 28 0.90768 pharm
wee1 29 0.975763 pharm
wee1 30 0.926876 pharm
wee1 31 0.921424 pharm
wee1 32 0.667392 pharm
wee1 33 0.55963 pharm
wee1 34 0.467474 pharm
wee1 35 0.841261 pharm
wee1 36 0.768675 pharm
wee1 37 0.870737 pharm
wee1 38 0.728051 pharm
wee1 39 0.920834 pharm
wee1 40 1.01037 pharm
wee1 41 0.98992 pharm
wee1 42 0.976669 pharm
wee1 43 1.13524 pharm
wee1 44 0.870174 pharm
wee1 45 0.852883 pharm
wee1 46 1.01771 pharm
wee1 47 1.15806 pharm
wee1 48 1.08007 pharm
wee1 49 1.03171 pharm
wee1 50 0.945914 pharm
wee1 51 1.24362 pharm
wee1 52 1.02524 pharm
wee1 53 1.01274 pharm
wee1 54 0.963866 pharm
wee1 55 1.04143 pharm
wee1 56 1.16759 pharm
wee1 57 0.953215 pharm
wee1 58 0.988291 pharm
wee1 59 0.953901 pharm
wee1 60 0.966928 pharm
wee1 61 0.93026 pharm
wee1 62 0.967297 pharm
wee1 63 0.974568 pharm
wee1 64 0.998915 pharm
wee1 65 0.835344 pharm
wee1 66 0.970471 pharm
wee1 67 0.623249 pharm
wee1 68 1.02135 pharm
wee1 69 0.960132 pharm
wee1 70 0.743099 pharm
wee1 71 0.858399 pharm
wee1 72 0.837613 pharm
wee1 73 0.798244 pharm
wee1 74 1.19328 pharm
wee1 75 1.18535 pharm
wee1 76 1.1856 pharm
wee1 77 1.19405 pharm
wee1 78 1.2037 pharm
wee1 79 1.17187 pharm
wee1 80 1.16702 pharm
wee1 81 1.17887 pharm
wee1 82 1.17568 pharm
wee1 83 1.21308 pharm
wee1 84 1.17944 pharm
wee1 85 1.20352 pharm
wee1 86 1.18533 pharm
wee1 87 1.22392 pharm
wee1 88 1.20301 pharm
wee1 89 1.20804 pharm
wee1 90 1.17995 pharm
wee1 91 1.27576 pharm
wee1 92 1.31216 pharm
wee1 93 1.29377 pharm
wee1 94 1.37813 pharm
wee1 95 1.34171 pharm
wee1 96 1.30866 pharm
wee1 97 1.3067 pharm
wee1 98 1.34622 pharm
wee1 99 1.29909 pharm
wee1 100 1.317 pharm
wee1 101 1.33218 pharm
wee1 102 1.34684 pharm
wee1 103 1.34946 pharm
wee1 104 1.36601 pharm
wee1 105 1.42029 pharm
wee1 106 1.41055 pharm
wee1 107 1.39007 pharm
wee1 108 1.28909 pharm
wee1 109 1.41587 pharm
wee1 110 1.28297 pharm
wee1 111 1.41595 pharm
wee1 112 1.27659 pharm
wee1 113 1.44117 pharm
wee1 114 1.38864 pharm
wee1 115 1.49234 pharm
wee1 116 1.38552 pharm
wee1 117 1.40115 pharm
wee1 118 1.6134 pharm
wee1 119 1.41515 pharm
wee1 120 1.38781 pharm
wee1 121 1.51633 pharm
wee1 122 1.43382 pharm
wee1 123 1.40396 pharm
wee1 124 1.55286 pharm
wee1 125 1.4502 pharm
wee1 126 1.51781 pharm
wee1 127 1.44877 pharm
wee1 128 1.37472 pharm
wee1 129 1.52607 pharm
wee1 130 1.3351 pharm
wee1 131 0.466273 pharm
wee1 132 0.763245 pharm
wee1 133 0.957426 pharm
wee1 134 0.53977 pharm
wee1 135 0.652623 pharm
wee1 136 1.10465 pharm
wee1 137 0.612038 pharm
wee1 138 0.490972 pharm
wee1 139 0.860603 pharm
wee1 140 0.469989 pharm
wee1 141 1.02386 pharm
wee1 142 0.626234 pharm
wee1 143 0.576711 pharm
wee1 144 0.464053 pharm
wee1 145 1.03106 pharm
wee1 146 1.08509 pharm
wee1 147 1.12395 pharm
wee1 148 1.13522 pharm
wee1 149 1.06062 pharm
wee1 150 1.15253 pharm
wee1 151 1.13985 pharm
wee1 152 1.20884 pharm
wee1 153 1.13557 pharm
wee1 154 1.04426 pharm
wee1 155 1.09488 pharm
wee1 156 1.29399 pharm
wee1 157 1.11193 pharm
wee1 158 1.1295 pharm
wee1 159 1.16347 pharm
wee1 160 1.06623 pharm
wee1 161 1.12582 pharm
wee1 162 1.05313 pharm
wee1 163 0.983741 pharm
wee1 164 1.03115 pharm
wee1 165 1.01783 pharm
wee1 166 1.00648 pharm
wee1 167 1.00241 pharm
wee1 168 1.04192 pharm
wee1 169 1.00716 pharm
wee1 170 1.02635 pharm
wee1 171 1.07211 pharm
wee1 172 1.08593 pharm
wee1 173 1.07397 pharm
wee1 174 1.02226 pharm
wee1 175 1.43536 pharm
wee1 176 1.44324 pharm
wee1 177 1.48023 pharm
wee1 178 1.30515 pharm
wee1 179 1.40157 pharm
wee1 180 1.49757 pharm
wee1 181 1.44775 pharm
wee1 182 1.485 pharm
wee1 183 1.22958 pharm
wee1 184 1.41767 pharm
wee1 185 1.46381 pharm
wee1 186 1.20006 pharm
wee1 187 1.36403 pharm
wee1 188 0.953763 pharm
wee1 189 0.934277 pharm
wee1 190 0.97282 pharm
wee1 191 0.93419 pharm
wee1 192 0.986762 pharm
wee1 193 0.925243 pharm
wee1 194 0.908602 pharm
wee1 195 0.956073 pharm
wee1 196 0.966952 pharm
wee1 197 1.0077 pharm
wee1 198 0.916721 pharm
wee1 199 0.905837 pharm
wee1 200 0.9928 pharm
xiap 1 3.09225 pharm
xiap 2 3.18044 pharm
xiap 3 3.19859 pharm
xiap 4 3.18965 pharm
xiap 5 3.19534 pharm
xiap 6 3.2849 pharm
xiap 7 3.19667 pharm
xiap 8 3.18324 pharm
xiap 9 3.24354 pharm
xiap 10 3.18299 pharm
xiap 11 3.20242 pharm
xiap 12 3.09512 pharm
xiap 13 3.0856 pharm
xiap 14 3.2141 pharm
xiap 15 3.18343 pharm
xiap 16 3.21135 pharm
xiap 17 3.14843 pharm
xiap 18 3.18862 pharm
xiap 19 3.14528 pharm
xiap 20 3.11416 pharm
xiap 21 3.2452 pharm
xiap 22 3.16559 pharm
xiap 23 3.13813 pharm
xiap 24 3.14558 pharm
xiap 25 3.33455 pharm
xiap 26 3.25064 pharm
xiap 27 3.14751 pharm
xiap 28 3.40598 pharm
xiap 29 3.26023 pharm
xiap 30 3.15674 pharm
xiap 31 3.21285 pharm
xiap 32 3.24423 pharm
xiap 33 3.19077 pharm
xiap 34 3.21271 pharm
xiap 35 3.06697 pharm
xiap 36 3.30559 pharm
xiap 37 3.14786 pharm
xiap 38 2.84648 pharm
xiap 39 2.99619 pharm
xiap 40 3.03956 pharm
xiap 41 2.83943 pharm
xiap 42 3.33626 pharm
xiap 43 3.34704 pharm
xiap 44 3.13958 pharm
xiap 45 3.32965 pharm
xiap 46 3.42103 pharm
xiap 47 2.65867 pharm
xiap 48 2.73187 pharm
xiap 49 2.75642 pharm
xiap 50 2.73039 pharm
xiap 51 2.81528 pharm
xiap 52 2.66068 pharm
xiap 53 2.95084 pharm
xiap 54 3.12162 pharm
xiap 55 3.15669 pharm
xiap 56 3.15931 pharm
xiap 57 3.14932 pharm
xiap 58 3.1551 pharm
xiap 59 3.18761 pharm
xiap 60 3.15644 pharm
xiap 61 3.16771 pharm
xiap 62 3.17308 pharm
xiap 63 3.14455 pharm
xiap 64 3.1137 pharm
xiap 65 3.14402 pharm
xiap 66 3.12388 pharm
xiap 67 3.14792 pharm
xiap 68 3.13671 pharm
xiap 69 3.16782 pharm
xiap 70 3.14696 pharm
xiap 71 3.05255 pharm
xiap 72 3.16722 pharm
xiap 73 3.1422 pharm
xiap 74 3.35588 pharm
xiap 75 3.37105 pharm
xiap 76 2.94416 pharm
xiap 77 2.9044 pharm
xiap 78 2.94179 pharm
xiap 79 3.35835 pharm
xiap 80 3.28973 pharm
xiap 81 2.94697 pharm
xiap 82 2.95389 pharm
xiap 83 2.99508 pharm
xiap 84 3.42771 pharm
xiap 85 3.02539 pharm
xiap 86 2.88555 pharm
xiap 87 3.29889 pharm
xiap 88 3.00275 pharm
xiap 89 3.27102 pharm
xiap 90 2.94352 pharm
xiap 91 3.15711 pharm
xiap 92 2.73602 pharm
xiap 93 2.88855 pharm
xiap 94 2.76382 pharm
xiap 95 3.19603 pharm
xiap 96 2.73553 pharm
xiap 97 3.16116 pharm
xiap 98 3.188 pharm
xiap 99 2.92961 pharm
xiap 100 2.72231 pharm
xiap 101 3.14791 pharm
xiap 102 3.10726 pharm
xiap 103 2.81106 pharm
xiap 104 3.13441 pharm
xiap 105 2.84638 pharm
xiap 106 3.08799 pharm
xiap 107 3.14686 pharm
xiap 108 3.15003 pharm
xiap 109 3.16871 pharm
xiap 110 3.12762 pharm
xiap 111 3.15643 pharm
xiap 112 3.17455 pharm
xiap 113 3.1383 pharm
xiap 114 3.12732 pharm
xiap 115 3.15683 pharm
xiap 116 3.14429 pharm
xiap 117 3.13305 pharm
xiap 118 3.14179 pharm
xiap 119 3.11647 pharm
xiap 120 3.12531 pharm
xiap 121 3.10738 pharm
xiap 122 3.22859 pharm
xiap 123 2.9659 pharm
xiap 124 2.97226 pharm
xiap 125 2.83943 pharm
xiap 126 3.04102 pharm
xiap 127 2.9508 pharm
xiap 128 3.06391 pharm
xiap 129 3.06917 pharm
xiap 130 3.08164 pharm
xiap 131 2.94664 pharm
xiap 132 2.55599 pharm
xiap 133 2.85398 pharm
xiap 134 3.11775 pharm
xiap 135 3.10919 pharm
xiap 136 2.99067 pharm
xiap 137 3.09837 pharm
xiap 138 2.99708 pharm
xiap 139 3.1674 pharm
xiap 140 2.7559 pharm
xiap 141 2.95876 pharm
xiap 142 2.7207 pharm
xiap 143 3.03633 pharm
xiap 144 3.19338 pharm
xiap 145 2.97395 pharm
xiap 146 3.08115 pharm
xiap 147 3.07174 pharm
xiap 148 3.12325 pharm
xiap 149 3.26953 pharm
xiap 150 3.004 pharm
xiap 151 2.97334 pharm
xiap 152 3.01206 pharm
xiap 153 3.02116 pharm
xiap 154 2.98214 pharm
xiap 155 3.01282 pharm
xiap 156 2.89884 pharm
xiap 157 2.91139 pharm
xiap 158 2.90484 pharm
xiap 159 3.11199 pharm
xiap 160 3.01936 pharm
xiap 161 2.96396 pharm
xiap 162 3.0412 pharm
xiap 163 3.20826 pharm
xiap 164 3.02524 pharm
xiap 165 2.70694 pharm
xiap 166 3.33771 pharm
xiap 167 3.27023 pharm
xiap 168 3.34422 pharm
xiap 169 3.27219 pharm
xiap 170 3.20348 pharm
xiap 171 3.40892 pharm
xiap 172 3.40709 pharm
xiap 173 3.38915 pharm
xiap 174 3.35311 pharm
xiap 175 3.27871 pharm
xiap 176 3.38411 pharm
xiap 177 3.00662 pharm
xiap 178 3.15162 pharm
xiap 179 2.09459 pharm
xiap 180 1.90737 pharm
xiap 181 1.87578 pharm
xiap 182 1.96149 pharm
xiap 183 1.95435 pharm
xiap 184 1.8693 pharm
xiap 185 1.92937 pharm
xiap 186 1.939 pharm
xiap 187 2.02879 pharm
xiap 188 2.00948 pharm
xiap 189 2.1184 pharm
xiap 190 1.91443 pharm
xiap 191 1.92395 pharm
xiap 192 1.99436 pharm
xiap 193 2.00319 pharm
xiap 194 1.92469 pharm
xiap 195 1.81598 pharm
xiap 196 1.91818 pharm
xiap 197 3.07527 pharm
xiap 198 3.11258 pharm
xiap 199 3.09028 pharm
xiap 200 3.0988 pharm
aa2ar 1 2.04407 rdkit
aa2ar 2 1.2294 rdkit
aa2ar 3 0.982343 rdkit
aa2ar 4 1.02301 rdkit
aa2ar 5 1.35843 rdkit
aa2ar 6 0.727655 rdkit
aa2ar 7 1.79585 rdkit
aa2ar 8 1.03116 rdkit
aa2ar 9 1.9787 rdkit
aa2ar 10 0.977934 rdkit
aa2ar 11 2.04422 rdkit
aa2ar 12 1.68674 rdkit
aa2ar 13 1.55838 rdkit
aa2ar 14 1.79586 rdkit
aa2ar 15 2.02659 rdkit
aa2ar 16 1.8934 rdkit
aa2ar 17 1.22957 rdkit
aa2ar 18 1.23425 rdkit
aa2ar 19 1.16335 rdkit
aa2ar 20 1.93287 rdkit
aa2ar 21 1.01637 rdkit
aa2ar 22 1.87455 rdkit
aa2ar 23 1.3719 rdkit
aa2ar 24 1.23274 rdkit
aa2ar 25 1.17007 rdkit
aa2ar 26 1.03122 rdkit
aa2ar 27 0.939279 rdkit
aa2ar 28 1.97277 rdkit
aa2ar 29 1.02282 rdkit
aa2ar 30 1.1627 rdkit
aa2ar 31 1.12601 rdkit
aa2ar 32 2.1049 rdkit
aa2ar 33 0.998688 rdkit
aa2ar 34 2.12387 rdkit
aa2ar 35 2.04404 rdkit
abl1 1 0.276723 rdkit
abl1 2 0.290341 rdkit
abl1 3 1.60236 rdkit
abl1 4 0.302553 rdkit
abl1 5 1.22457 rdkit
abl1 6 1.60235 rdkit
abl1 7 1.2254 rdkit
abl1 8 1.52582 rdkit
abl1 9 1.52581 rdkit
abl1 10 1.52583 rdkit
abl1 11 1.604 rdkit
abl1 12 1.6041 rdkit
abl1 13 1.60391 rdkit
abl1 14 1.22471 rdkit
ace 1 3.28626 rdkit
ace 2 2.85449 rdkit
ace 3 3.08722 rdkit
ace 4 2.86 rdkit
ace 5 2.88473 rdkit
ace 6 2.54879 rdkit
ace 7 2.68566 rdkit
ace 8 2.9485 rdkit
ace 9 2.78723 rdkit
ace 10 3.22618 rdkit
ace 11 2.55296 rdkit
ace 12 2.64957 rdkit
ace 13 2.07721 rdkit
ace 14 2.61637 rdkit
ace 15 3.73068 rdkit
ace 16 2.36395 rdkit
ace 17 3.0998 rdkit
ace 18 1.86282 rdkit
ace 19 3.81305 rdkit
ace 20 3.66443 rdkit
ace 21 2.36455 rdkit
ace 22 2.76741 rdkit
ace 23 2.20027 rdkit
ace 24 2.28723 rdkit
ace 25 2.48549 rdkit
ace 26 1.89868 rdkit
ace 27 3.22125 rdkit
ace 28 2.30807 rdkit
ace 29 2.43101 rdkit
ace 30 2.65002 rdkit
ace 31 1.99446 rdkit
ace 32 1.69453 rdkit
ace 33 1.95205 rdkit
ace 34 2.73148 rdkit
ace 35 2.35469 rdkit
ace 36 2.66383 rdkit
ace 37 3.24441 rdkit
ace 38 2.44886 rdkit
ace 39 2.28526 rdkit
ace 40 3.14557 rdkit
ace 41 2.21963 rdkit
ace 42 2.06548 rdkit
ace 43 2.16157 rdkit
ace 44 2.05634 rdkit
ace 45 3.02698 rdkit
ace 46 3.61161 rdkit
ace 47 3.42625 rdkit
ace 48 2.69558 rdkit
ace 49 2.14782 rdkit
aces 1 0.305516 rdkit
aces 2 0.544421 rdkit
ada 1 1.76321 rdkit
ada 2 2.31276 rdkit
ada 3 1.85423 rdkit
ada 4 2.38755 rdkit
ada 5 0.270572 rdkit
ada 6 0.693487 rdkit
ada 7 1.60778 rdkit
ada 8 2.61839 rdkit
ada 9 2.66911 rdkit
ada 10 2.14623 rdkit
ada 11 1.79183 rdkit
ada 12 1.41732 rdkit
ada 13 2.58645 rdkit
ada 14 2.80118 rdkit
ada 15 1.84951 rdkit
ada 16 2.07477 rdkit
ada 17 2.88186 rdkit
ada 18 1.4582 rdkit
ada 19 2.47354 rdkit
ada 20 2.09981 rdkit
ada 21 1.40166 rdkit
ada 22 2.64682 rdkit
ada 23 1.67495 rdkit
ada 24 1.85952 rdkit
ada 25 2.3967 rdkit
ada 26 2.07155 rdkit
ada 27 2.75595 rdkit
ada 28 1.9393 rdkit
ada 29 2.57966 rdkit
ada 30 2.55807 rdkit
ada 31 2.58354 rdkit
ada 32 1.29261 rdkit
ada 33 1.79335 rdkit
ada 34 1.77784 rdkit
ada 35 1.76618 rdkit
ada 36 2.43068 rdkit
ada 37 2.1881 rdkit
ada 38 1.53586 rdkit
ada 39 2.3128 rdkit
ada 40 1.74958 rdkit
ada 41 2.5001 rdkit
ada 42 1.34572 rdkit
ada 43 1.71168 rdkit
ada17 1 1.74924 rdkit
ada17 2 1.43923 rdkit
ada17 3 1.74543 rdkit
ada17 4 1.6345 rdkit
ada17 5 1.54589 rdkit
ada17 6 1.67335 rdkit
ada17 7 1.76347 rdkit
ada17 8 1.92867 rdkit
ada17 9 1.76551 rdkit
ada17 10 1.76558 rdkit
ada17 11 1.69783 rdkit
ada17 12 1.54573 rdkit
ada17 13 1.59332 rdkit
ada17 14 1.6733 rdkit
ada17 15 1.74348 rdkit
ada17 16 1.43142 rdkit
ada17 17 0.943547 rdkit
ada17 18 1.54434 rdkit
ada17 19 1.49274 rdkit
ada17 20 1.75953 rdkit
ada17 21 1.76375 rdkit
ada17 22 1.43134 rdkit
ada17 23 1.07555 rdkit
ada17 24 2.06405 rdkit
ada17 25 1.55586 rdkit
ada17 26 1.54585 rdkit
ada17 27 1.76558 rdkit
ada17 28 1.34698 rdkit
ada17 29 1.5662 rdkit
ada17 30 1.41411 rdkit
ada17 31 1.43205 rdkit
ada17 32 1.66191 rdkit
ada17 33 1.68326 rdkit
ada17 34 1.86302 rdkit
ada17 35 1.50111 rdkit
ada17 36 0.872722 rdkit
ada17 37 1.55653 rdkit
ada17 38 1.39224 rdkit
ada17 39 1.69871 rdkit
ada17 40 1.75958 rdkit
ada17 41 1.74598 rdkit
ada17 42 2.07221 rdkit
ada17 43 1.32048 rdkit
ada17 44 1.41526 rdkit
ada17 45 1.54136 rdkit
ada17 46 1.69675 rdkit
ada17 47 1.419 rdkit
ada17 48 1.38327 rdkit
ada17 49 1.41877 rdkit
ada17 50 2.12655 rdkit
adrb1 1 2.12152 rdkit
adrb1 2 1.86975 rdkit
adrb1 3 1.93533 rdkit
adrb1 4 1.62569 rdkit
adrb1 5 1.87004 rdkit
adrb1 6 1.53203 rdkit
adrb1 7 1.67171 rdkit
adrb1 8 0.717267 rdkit
adrb1 9 1.56398 rdkit
adrb1 10 1.73783 rdkit
adrb1 11 2.16844 rdkit
adrb1 12 0.767557 rdkit
adrb1 13 1.99949 rdkit
adrb1 14 2.16324 rdkit
adrb1 15 1.24145 rdkit
adrb1 16 2.1402 rdkit
adrb1 17 0.715998 rdkit
adrb1 18 1.54819 rdkit
adrb1 19 2.03309 rdkit
adrb1 20 1.79497 rdkit
adrb1 21 1.38373 rdkit
adrb1 22 1.53203 rdkit
adrb1 23 1.99962 rdkit
adrb1 24 2.10705 rdkit
adrb1 25 0.596479 rdkit
adrb1 26 1.36202 rdkit
adrb1 27 1.37529 rdkit
adrb1 28 2.068 rdkit
adrb1 29 1.95697 rdkit
adrb1 30 2.10701 rdkit
adrb1 31 1.3838 rdkit
adrb1 32 2.06802 rdkit
adrb1 33 1.79734 rdkit
adrb1 34 1.36201 rdkit
adrb1 35 2.1216 rdkit
adrb1 36 0.391794 rdkit
adrb1 37 1.28169 rdkit
adrb1 38 1.60564 rdkit
adrb1 39 0.978694 rdkit
adrb1 40 0.946248 rdkit
adrb2 1 1.3401 rdkit
adrb2 2 1.76406 rdkit
adrb2 3 1.42424 rdkit
adrb2 4 1.63638 rdkit
adrb2 5 1.89027 rdkit
adrb2 6 1.20111 rdkit
adrb2 7 1.14502 rdkit
adrb2 8 1.34884 rdkit
adrb2 9 1.83862 rdkit
adrb2 10 1.59741 rdkit
adrb2 11 1.18541 rdkit
adrb2 12 0.569273 rdkit
adrb2 13 1.97184 rdkit
adrb2 14 1.81644 rdkit
adrb2 15 1.02005 rdkit
adrb2 16 1.59045 rdkit
adrb2 17 1.20443 rdkit
adrb2 18 1.45909 rdkit
adrb2 19 1.94228 rdkit
adrb2 20 1.80297 rdkit
adrb2 21 1.65871 rdkit
adrb2 22 1.16134 rdkit
adrb2 23 1.81842 rdkit
adrb2 24 1.39755 rdkit
adrb2 25 1.25471 rdkit
adrb2 26 2.19833 rdkit
adrb2 27 1.43654 rdkit
adrb2 28 1.94277 rdkit
adrb2 29 1.78001 rdkit
adrb2 30 2.33517 rdkit
adrb2 31 1.96492 rdkit
adrb2 32 1.65848 rdkit
adrb2 33 1.40947 rdkit
adrb2 34 1.33218 rdkit
adrb2 35 2.02482 rdkit
adrb2 36 1.55788 rdkit
adrb2 37 1.16182 rdkit
akt1 1 1.43366 rdkit
akt1 2 1.3694 rdkit
akt1 3 1.63919 rdkit
akt1 4 1.3074 rdkit
akt1 5 0.776202 rdkit
akt1 6 1.66501 rdkit
akt1 7 1.63924 rdkit
akt1 8 0.316149 rdkit
akt1 9 1.3928 rdkit
akt1 10 1.30733 rdkit
akt1 11 1.30731 rdkit
akt1 12 1.39291 rdkit
akt1 13 1.60773 rdkit
akt1 14 0.951948 rdkit
akt1 15 1.39288 rdkit
akt1 16 1.43379 rdkit
akt2 1 1.69325 rdkit
akt2 2 1.53575 rdkit
akt2 3 1.63967 rdkit
akt2 4 1.44901 rdkit
akt2 5 1.47737 rdkit
akt2 6 1.83612 rdkit
akt2 7 1.10112 rdkit
akt2 8 1.15762 rdkit
akt2 9 1.57235 rdkit
akt2 10 1.38942 rdkit
akt2 11 1.37919 rdkit
akt2 12 1.57498 rdkit
akt2 13 1.46455 rdkit
akt2 14 1.17679 rdkit
akt2 15 1.37643 rdkit
akt2 16 1.46121 rdkit
akt2 17 1.61511 rdkit
akt2 18 0.791128 rdkit
akt2 19 1.52477 rdkit
akt2 20 1.40885 rdkit
akt2 21 0.85275 rdkit
akt2 22 0.964962 rdkit
akt2 23 1.10891 rdkit
akt2 24 1.72153 rdkit
akt2 25 1.41953 rdkit
akt2 26 1.46232 rdkit
akt2 27 1.48915 rdkit
akt2 28 1.30068 rdkit
akt2 29 1.21055 rdkit
akt2 30 1.63697 rdkit
akt2 31 1.70322 rdkit
akt2 32 1.39917 rdkit
